Play,Route String,Origins,Origin_TRACONs,Origin_ARTCCs,Destinations,Dest_TRACONs,Dest_ARTCCs
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI CME.LZZRD4 KABQ,KCAE,CAE,ZJX,KABQ,ABQ,ZAB
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM DRRVR.PINNG1 KPHX,KCAE,CAE,ZJX,KPHX,P50,ZAB
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI CME.LZZRD4 KABQ,KCHS,CHS,ZJX,KABQ,ABQ,ZAB
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM DRRVR.PINNG1 KPHX,KCHS,CHS,ZJX,KPHX,P50,ZAB
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI CME.LZZRD4 KABQ,,,ZJX,KABQ,ABQ,ZAB
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI EWM DRRVR.PINNG1 KPHX,,,ZJX,KPHX,P50,ZAB
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 GUP HAHAA.RKSTR4 KLAS,KCAE,CAE,ZJX,KLAS,L30,ZLA
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KBUR,KCAE,CAE,ZJX,KBUR,SCT,ZLA
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 WLVRN ESTWD.HLYWD1 KLAX,KCAE,CAE,ZJX,KLAX,SCT,ZLA
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KLGB,KCAE,CAE,ZJX,KLGB,SCT,ZLA
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 SSO J50 GBN J2 HOGGZ.LUCKI1 KSAN,KCAE,CAE,ZJX,KSAN,SCT,ZLA
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KSNA,KCAE,CAE,ZJX,KSNA,SCT,ZLA
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KVNY,KCAE,CAE,ZJX,KVNY,SCT,ZLA
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 GUP HAHAA.RKSTR4 KLAS,KCHS,CHS,ZJX,KLAS,L30,ZLA
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KBUR,KCHS,CHS,ZJX,KBUR,SCT,ZLA
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 WLVRN ESTWD.HLYWD1 KLAX,KCHS,CHS,ZJX,KLAX,SCT,ZLA
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KLGB,KCHS,CHS,ZJX,KLGB,SCT,ZLA
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 SSO J50 GBN J2 HOGGZ.LUCKI1 KSAN,KCHS,CHS,ZJX,KSAN,SCT,ZLA
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KSNA,KCHS,CHS,ZJX,KSNA,SCT,ZLA
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KVNY,KCHS,CHS,ZJX,KVNY,SCT,ZLA
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI CME J15 ABQ J72 GUP HAHAA.RKSTR4 KLAS,,,ZJX,KLAS,L30,ZLA
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KBUR,,,ZJX,KBUR,SCT,ZLA
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI EWM J4 WLVRN ESTWD.HLYWD1 KLAX,,,ZJX,KLAX,SCT,ZLA
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KLGB,,,ZJX,KLGB,SCT,ZLA
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI EWM J4 SSO J50 GBN J2 HOGGZ.LUCKI1 KSAN,,,ZJX,KSAN,SCT,ZLA
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KSNA,,,ZJX,KSNA,SCT,ZLA
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KVNY,,,ZJX,KVNY,SCT,ZLA
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 JNC HELPR.JAZZZ1 KSLC,KCAE,CAE,ZJX,KSLC,S56,ZLC
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 JNC HELPR.JAZZZ1 KSLC,KCHS,CHS,ZJX,KSLC,S56,ZLC
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI CME J15 JNC HELPR.JAZZZ1 KSLC,,,ZJX,KSLC,S56,ZLC
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.OAKES3 KOAK,KCAE,CAE,ZJX,KOAK,NCT,ZOA
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.DYAMD5 KSFO,KCAE,CAE,ZJX,KSFO,NCT,ZOA
ABI,KCAE THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.RAZRR5 KSJC,KCAE,CAE,ZJX,KSJC,NCT,ZOA
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.OAKES3 KOAK,KCHS,CHS,ZJX,KOAK,NCT,ZOA
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.DYAMD5 KSFO,KCHS,CHS,ZJX,KSFO,NCT,ZOA
ABI,KCHS THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.RAZRR5 KSJC,KCHS,CHS,ZJX,KSJC,NCT,ZOA
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.OAKES3 KOAK,,,ZJX,KOAK,NCT,ZOA
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.DYAMD5 KSFO,,,ZJX,KSFO,NCT,ZOA
ABI,ZJX CABLO DEFUN CEW MEI EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.RAZRR5 KSJC,,,ZJX,KSJC,NCT,ZOA
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI CME.LZZRD4 KABQ,,,ZMA,KABQ,ABQ,ZAB
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI EWM DRRVR.PINNG1 KPHX,,,ZMA,KPHX,P50,ZAB
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI CME J15 ABQ J72 GUP HAHAA.RKSTR4 KLAS,,,ZMA,KLAS,L30,ZLA
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KBUR,,,ZMA,KBUR,SCT,ZLA
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI EWM J4 WLVRN ESTWD.HLYWD1 KLAX,,,ZMA,KLAX,SCT,ZLA
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KLGB,,,ZMA,KLGB,SCT,ZLA
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI EWM J4 SSO J50 GBN J2 HOGGZ.LUCKI1 KSAN,,,ZMA,KSAN,SCT,ZLA
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KSNA,,,ZMA,KSNA,SCT,ZLA
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KVNY,,,ZMA,KVNY,SCT,ZLA
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI CME J15 JNC HELPR.JAZZZ1 KSLC,,,ZMA,KSLC,S56,ZLC
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.OAKES3 KOAK,,,ZMA,KOAK,NCT,ZOA
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.DYAMD5 KSFO,,,ZMA,KSFO,NCT,ZOA
ABI,ZMA PATOY Q116 JAWJA CABLO DEFUN CEW MEI EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.RAZRR5 KSJC,,,ZMA,KSJC,NCT,ZOA
ABI,ZME SQS EIC J4 ABI CME.LZZRD4 KABQ,,,ZME,KABQ,ABQ,ZAB
ABI,ZME SQS EIC J4 ABI EWM DRRVR.PINNG1 KPHX,,,ZME,KPHX,P50,ZAB
ABI,ZME SQS EIC J4 ABI CME J15 ABQ J72 GUP HAHAA.RKSTR4 KLAS,,,ZME,KLAS,L30,ZLA
ABI,ZME SQS EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KBUR,,,ZME,KBUR,SCT,ZLA
ABI,ZME SQS EIC J4 ABI EWM J4 WLVRN ESTWD.HLYWD1 KLAX,,,ZME,KLAX,SCT,ZLA
ABI,ZME SQS EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KLGB,,,ZME,KLGB,SCT,ZLA
ABI,ZME SQS EIC J4 ABI EWM J4 SSO J50 GBN J2 HOGGZ.LUCKI1 KSAN,,,ZME,KSAN,SCT,ZLA
ABI,ZME SQS EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KSNA,,,ZME,KSNA,SCT,ZLA
ABI,ZME SQS EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KVNY,,,ZME,KVNY,SCT,ZLA
ABI,ZME SQS EIC J4 ABI CME J15 JNC HELPR.JAZZZ1 KSLC,,,ZME,KSLC,S56,ZLC
ABI,ZME SQS EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.OAKES3 KOAK,,,ZME,KOAK,NCT,ZOA
ABI,ZME SQS EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.DYAMD5 KSFO,,,ZME,KSFO,NCT,ZOA
ABI,ZME SQS EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.RAZRR5 KSJC,,,ZME,KSJC,NCT,ZOA
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME.LZZRD4 KABQ,KJFK,N90,ZNY,KABQ,ABQ,ZAB
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM DRRVR.PINNG1 KPHX,KJFK,N90,ZNY,KPHX,P50,ZAB
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME.LZZRD4 KABQ,KPHL,PHL,ZNY,KABQ,ABQ,ZAB
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM DRRVR.PINNG1 KPHX,KPHL,PHL,ZNY,KPHX,P50,ZAB
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME.LZZRD4 KABQ,,,ZNY,KABQ,ABQ,ZAB
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM DRRVR.PINNG1 KPHX,,,ZNY,KPHX,P50,ZAB
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 GUP HAHAA.RKSTR4 KLAS,KJFK,N90,ZNY,KLAS,L30,ZLA
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KBUR,KJFK,N90,ZNY,KBUR,SCT,ZLA
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM J4 WLVRN ESTWD.HLYWD1 KLAX,KJFK,N90,ZNY,KLAX,SCT,ZLA
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KLGB,KJFK,N90,ZNY,KLGB,SCT,ZLA
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM J4 SSO J50 GBN J2 HOGGZ.LUCKI1 KSAN,KJFK,N90,ZNY,KSAN,SCT,ZLA
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KSNA,KJFK,N90,ZNY,KSNA,SCT,ZLA
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KVNY,KJFK,N90,ZNY,KVNY,SCT,ZLA
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 GUP HAHAA.RKSTR4 KLAS,KPHL,PHL,ZNY,KLAS,L30,ZLA
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KBUR,KPHL,PHL,ZNY,KBUR,SCT,ZLA
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM J4 WLVRN ESTWD.HLYWD1 KLAX,KPHL,PHL,ZNY,KLAX,SCT,ZLA
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KLGB,KPHL,PHL,ZNY,KLGB,SCT,ZLA
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM J4 SSO J50 GBN J2 HOGGZ.LUCKI1 KSAN,KPHL,PHL,ZNY,KSAN,SCT,ZLA
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KSNA,KPHL,PHL,ZNY,KSNA,SCT,ZLA
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KVNY,KPHL,PHL,ZNY,KVNY,SCT,ZLA
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 GUP HAHAA.RKSTR4 KLAS,,,ZNY,KLAS,L30,ZLA
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KBUR,,,ZNY,KBUR,SCT,ZLA
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM J4 WLVRN ESTWD.HLYWD1 KLAX,,,ZNY,KLAX,SCT,ZLA
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KLGB,,,ZNY,KLGB,SCT,ZLA
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM J4 SSO J50 GBN J2 HOGGZ.LUCKI1 KSAN,,,ZNY,KSAN,SCT,ZLA
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KSNA,,,ZNY,KSNA,SCT,ZLA
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KVNY,,,ZNY,KVNY,SCT,ZLA
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 JNC HELPR.JAZZZ1 KSLC,KJFK,N90,ZNY,KSLC,S56,ZLC
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 JNC HELPR.JAZZZ1 KSLC,KPHL,PHL,ZNY,KSLC,S56,ZLC
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 JNC HELPR.JAZZZ1 KSLC,,,ZNY,KSLC,S56,ZLC
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.OAKES3 KOAK,KJFK,N90,ZNY,KOAK,NCT,ZOA
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.DYAMD5 KSFO,KJFK,N90,ZNY,KSFO,NCT,ZOA
ABI,KJFK RBV Q430 BYRDD J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.RAZRR5 KSJC,KJFK,N90,ZNY,KSJC,NCT,ZOA
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.OAKES3 KOAK,KPHL,PHL,ZNY,KOAK,NCT,ZOA
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.DYAMD5 KSFO,KPHL,PHL,ZNY,KSFO,NCT,ZOA
ABI,KPHL STOEN REEFI EMI J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.RAZRR5 KSJC,KPHL,PHL,ZNY,KSJC,NCT,ZOA
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.OAKES3 KOAK,,,ZNY,KOAK,NCT,ZOA
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.DYAMD5 KSFO,,,ZNY,KSFO,NCT,ZOA
ABI,ZNY LANNA J48 CSN FANPO Q40 BFOLO FIBER HRISN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 BLD J92 BTY RUSME.RAZRR5 KSJC,,,ZNY,KSJC,NCT,ZOA
ABI,ZOB IIU ARG NIIZZ CVE ABI CME.LZZRD4 KABQ,,,ZOB,KABQ,ABQ,ZAB
ABI,ZOB IIU ARG NIIZZ CVE ABI EWM DRRVR.PINNG1 KPHX,,,ZOB,KPHX,P50,ZAB
ABI,ZOB IIU ARG NIIZZ CVE ABI CME J15 ABQ J72 GUP HAHAA.RKSTR4 KLAS,,,ZOB,KLAS,L30,ZLA
ABI,ZOB IIU ARG NIIZZ CVE ABI CME J15 ABQ J6 DRK EED.JANNY5 KBUR,,,ZOB,KBUR,SCT,ZLA
ABI,ZOB IIU ARG NIIZZ CVE ABI EWM J4 WLVRN ESTWD.HLYWD1 KLAX,,,ZOB,KLAX,SCT,ZLA
ABI,ZOB IIU ARG NIIZZ CVE ABI EWM J4 BXK EMLLD.DSNEE6 KLGB,,,ZOB,KLGB,SCT,ZLA
ABI,ZOB IIU ARG NIIZZ CVE ABI EWM J4 SSO J50 GBN J2 HOGGZ.LUCKI1 KSAN,,,ZOB,KSAN,SCT,ZLA
ABI,ZOB IIU ARG NIIZZ CVE ABI EWM J4 BXK EMLLD.DSNEE6 KSNA,,,ZOB,KSNA,SCT,ZLA
ABI,ZOB IIU ARG NIIZZ CVE ABI CME J15 ABQ J6 DRK EED.JANNY5 KVNY,,,ZOB,KVNY,SCT,ZLA
ABI,ZOB IIU ARG NIIZZ CVE ABI CME J15 JNC HELPR.JAZZZ1 KSLC,,,ZOB,KSLC,S56,ZLC
ABI,ZOB IIU ARG NIIZZ CVE ABI CME J15 ABQ J72 BLD J92 BTY RUSME.OAKES3 KOAK,,,ZOB,KOAK,NCT,ZOA
ABI,ZOB IIU ARG NIIZZ CVE ABI CME J15 ABQ J72 BLD J92 BTY RUSME.DYAMD5 KSFO,,,ZOB,KSFO,NCT,ZOA
ABI,ZOB IIU ARG NIIZZ CVE ABI CME J15 ABQ J72 BLD J92 BTY RUSME.RAZRR5 KSJC,,,ZOB,KSJC,NCT,ZOA
ABI,KCLT CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI CME.LZZRD4 KABQ,KCLT,CLT,ZTL,KABQ,ABQ,ZAB
ABI,KCLT CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM DRRVR.PINNG1 KPHX,KCLT,CLT,ZTL,KPHX,P50,ZAB
ABI,KGSO AWYAT Q52 CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI CME.LZZRD4 KABQ,KGSO,GSO,ZTL,KABQ,ABQ,ZAB
ABI,KGSO AWYAT Q52 CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM DRRVR.PINNG1 KPHX,KGSO,GSO,ZTL,KPHX,P50,ZAB
ABI,ZTL VLKNN Q30 IZAAC EIC J4 ABI CME.LZZRD4 KABQ,,,ZTL,KABQ,ABQ,ZAB
ABI,ZTL VLKNN Q30 IZAAC EIC J4 ABI EWM DRRVR.PINNG1 KPHX,,,ZTL,KPHX,P50,ZAB
ABI,KCLT CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 GUP HAHAA.RKSTR4 KLAS,KCLT,CLT,ZTL,KLAS,L30,ZLA
ABI,KCLT CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KBUR,KCLT,CLT,ZTL,KBUR,SCT,ZLA
ABI,KCLT CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 WLVRN ESTWD.HLYWD1 KLAX,KCLT,CLT,ZTL,KLAX,SCT,ZLA
ABI,KCLT CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KLGB,KCLT,CLT,ZTL,KLGB,SCT,ZLA
ABI,KCLT CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 SSO J50 GBN J2 HOGGZ.LUCKI1 KSAN,KCLT,CLT,ZTL,KSAN,SCT,ZLA
ABI,KCLT CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KSNA,KCLT,CLT,ZTL,KSNA,SCT,ZLA
ABI,KCLT CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KVNY,KCLT,CLT,ZTL,KVNY,SCT,ZLA
ABI,KGSO AWYAT Q52 CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 GUP HAHAA.RKSTR4 KLAS,KGSO,GSO,ZTL,KLAS,L30,ZLA
ABI,KGSO AWYAT Q52 CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KBUR,KGSO,GSO,ZTL,KBUR,SCT,ZLA
ABI,KGSO AWYAT Q52 CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 WLVRN ESTWD.HLYWD1 KLAX,KGSO,GSO,ZTL,KLAX,SCT,ZLA
ABI,KGSO AWYAT Q52 CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KLGB,KGSO,GSO,ZTL,KLGB,SCT,ZLA
ABI,KGSO AWYAT Q52 CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 SSO J50 GBN J2 HOGGZ.LUCKI1 KSAN,KGSO,GSO,ZTL,KSAN,SCT,ZLA
ABI,KGSO AWYAT Q52 CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KSNA,KGSO,GSO,ZTL,KSNA,SCT,ZLA
ABI,KGSO AWYAT Q52 CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KVNY,KGSO,GSO,ZTL,KVNY,SCT,ZLA
ABI,ZTL VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J72 GUP HAHAA.RKSTR4 KLAS,,,ZTL,KLAS,L30,ZLA
ABI,ZTL VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KBUR,,,ZTL,KBUR,SCT,ZLA
ABI,ZTL VLKNN Q30 IZAAC EIC J4 ABI EWM J4 WLVRN ESTWD.HLYWD1 KLAX,,,ZTL,KLAX,SCT,ZLA
ABI,ZTL VLKNN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KLGB,,,ZTL,KLGB,SCT,ZLA
ABI,ZTL VLKNN Q30 IZAAC EIC J4 ABI EWM J4 SSO J50 GBN J2 HOGGZ.LUCKI1 KSAN,,,ZTL,KSAN,SCT,ZLA
ABI,ZTL VLKNN Q30 IZAAC EIC J4 ABI EWM J4 BXK EMLLD.DSNEE6 KSNA,,,ZTL,KSNA,SCT,ZLA
ABI,ZTL VLKNN Q30 IZAAC EIC J4 ABI CME J15 ABQ J6 DRK EED.JANNY5 KVNY,,,ZTL,KVNY,SCT,ZLA
ABI,KCLT CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 JNC HELPR.JAZZZ1 KSLC,KCLT,CLT,ZTL,KSLC,S56,ZLC
ABI,KGSO AWYAT Q52 CHOPZ THRSR VLKNN Q30 IZAAC EIC J4 ABI CME J15 JNC HELPR.JAZZZ1 KSLC,KGSO,GSO,ZTL,KSLC,S56,ZLC
